CompanyName;FirstName;LastName;Address;Country;OrderID;OrderDate;RequiredDate;ShippedDate;Freight;UnitPrice;Quantity;ProductName;NumInStore
Reggiani Caseifici;Maurizio;Moroni;Strada Provinciale 124;Italy;11010;2001-07-22;2001-08-19;2001-08-03;29;19;13;Guaraná Fantástica;2678
Romero y tomillo;Alejandra;Camino;Gran Vía, 1;Spain;11013;2001-07-22;2001-08-19;2001-07-23;33;25;7;Singaporean Hokkien Fried Mee;0
Romero y tomillo;Alejandra;Camino;Gran Vía, 1;Spain;11013;2001-07-22;2001-08-19;2001-07-23;33;25;5;Scottish Longbreads;5000
Romero y tomillo;Alejandra;Camino;Gran Vía, 1;Spain;11013;2001-07-22;2001-08-19;2001-07-23;33;23;23;Røgede sild;566
Romero y tomillo;Alejandra;Camino;Gran Vía, 1;Spain;11013;2001-07-22;2001-08-19;2001-07-23;33;22;13;Tunnbröd;0
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;11008;2001-07-21;2001-08-18;;79;51;73;Rössle Sauerkraut;88
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;11008;2001-07-21;2001-08-18;;79;32;24;Fløtemysost;445
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;11008;2001-07-21;2001-08-18;;79;26;93;Sasquatch Ale;2560
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;11009;2001-07-21;2001-08-18;2001-07-23;59;42;12;Camembert Pierrot;55
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;11009;2001-07-21;2001-08-18;2001-07-23;59;30;21;Inlagd Sill;443
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;11009;2001-07-21;2001-08-18;2001-07-23;59;19;15;Guaraná Fantástica;2678
Princesa Isabel Vinhos;Isabel;de Castro;Estrada da saúde n 58;Portugal;11007;2001-07-21;2001-08-18;2001-07-26;202;114;13;Thüringer Rostbratwurst;200
Princesa Isabel Vinhos;Isabel;de Castro;Estrada da saúde n 58;Portugal;11007;2001-07-21;2001-08-18;2001-07-26;202;47;33;Northwoods Cranberry Sauce;8990
Princesa Isabel Vinhos;Isabel;de Castro;Estrada da saúde n 58;Portugal;11007;2001-07-21;2001-08-18;2001-07-26;202;25;17;Singaporean Hokkien Fried Mee;0
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;11006;2001-07-20;2001-08-17;2001-07-28;25;114;5;Thüringer Rostbratwurst;200
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;11006;2001-07-20;2001-08-17;2001-07-28;25;29;11;Te från himlen;5000
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;11004;2001-07-20;2001-08-17;2001-08-02;45;40;9;Gumbär Gummibärchen;778
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;11004;2001-07-20;2001-08-17;2001-08-02;45;29;9;Lakkalikööri;2000
Wilman Kala;Matti;Karttunen;Keskuskatu 45;Finland;11005;2001-07-20;2001-08-17;2001-07-23;1;59;13;Raclette Courdavault;766
Wilman Kala;Matti;Karttunen;Keskuskatu 45;Finland;11005;2001-07-20;2001-08-17;2001-07-23;1;29;5;Te från himlen;5000
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;11001;2001-07-19;2001-08-16;2001-07-27;197;39;63;Uncle Bob´s Organic Dried Pears;2355
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;11001;2001-07-19;2001-08-16;2001-07-27;197;34;9;Pâté chinois;1600
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;11001;2001-07-19;2001-08-16;2001-07-27;197;32;28;Gustaf´s Knäckebröd;869
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;11001;2001-07-19;2001-08-16;2001-07-27;197;25;28;Spegesild;790
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;11000;2001-07-19;2001-08-16;2001-07-27;55;33;28;Chef Anton´s Cajun Seasoning;1200
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;11000;2001-07-19;2001-08-16;2001-07-27;55;25;33;Original Frankfurter grüne Soße;944
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;11000;2001-07-19;2001-08-16;2001-07-27;55;19;33;Guaraná Fantástica;2678
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;11002;2001-07-19;2001-08-16;2001-07-29;141;34;43;Pâté chinois;1600
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;11002;2001-07-19;2001-08-16;2001-07-29;141;29;18;Steeleye Stout;3400
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;11002;2001-07-19;2001-08-16;2001-07-29;141;25;27;Singaporean Hokkien Fried Mee;0
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;11002;2001-07-19;2001-08-16;2001-07-29;141;20;59;Bröd;230
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;11003;2001-07-19;2001-08-16;2001-07-21;15;30;13;Boston Crab Meat;21
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;11003;2001-07-19;2001-08-16;2001-07-21;15;29;7;Te från himlen;5000
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;11003;2001-07-19;2001-08-16;2001-07-21;15;21;13;Filo Mix;78
LILA-Supermercado;Carlos;González;Carrera 52 con Ave Bolívar #65-98 Llano Largo;Venezuela;10997;2001-07-16;2001-08-27;2001-07-26;74;41;53;Mascarpone Fabioli;779
LILA-Supermercado;Carlos;González;Carrera 52 con Ave Bolívar #65-98 Llano Largo;Venezuela;10997;2001-07-16;2001-08-27;2001-07-26;74;25;23;Spegesild;790
LILA-Supermercado;Carlos;González;Carrera 52 con Ave Bolívar #65-98 Llano Largo;Venezuela;10997;2001-07-16;2001-08-27;2001-07-26;74;21;23;Filo Mix;78
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10999;2001-07-16;2001-08-13;2001-07-23;96;57;18;Manjimup Dried Apples;566
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10999;2001-07-16;2001-08-13;2001-07-23;96;25;24;Original Frankfurter grüne Soße;944
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10999;2001-07-16;2001-08-13;2001-07-23;96;23;23;Jack´s New England Clam Chowder;734
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10998;2001-07-16;2001-07-30;2001-07-30;20;38;10;Sirop d´érable;1300
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10998;2001-07-16;2001-07-30;2001-07-30;20;23;23;Longlife Tofu;388
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10998;2001-07-16;2001-07-30;2001-07-30;20;21;33;Rhönbräu Klosterbier;667
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10998;2001-07-16;2001-07-30;2001-07-30;20;19;15;Guaraná Fantástica;2678
Pericles Comidas clásicas;Guillermo;Fernández;Calle Dr Jorge Cash 321;Mexico;10995;2001-07-15;2001-08-12;2001-07-19;46;57;23;Manjimup Dried Apples;566
Pericles Comidas clásicas;Guillermo;Fernández;Calle Dr Jorge Cash 321;Mexico;10995;2001-07-15;2001-08-12;2001-07-19;46;42;7;Camembert Pierrot;55
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10996;2001-07-15;2001-08-12;2001-07-23;1;25;43;Singaporean Hokkien Fried Mee;0
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10994;2001-07-15;2001-07-29;2001-07-22;66;59;21;Raclette Courdavault;766
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10990;2001-07-14;2001-08-25;2001-07-20;118;38;69;Sirop d´érable;1300
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10990;2001-07-14;2001-08-25;2001-07-20;118;34;68;Pâté chinois;1600
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10990;2001-07-14;2001-08-25;2001-07-20;118;26;63;Sasquatch Ale;2560
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10990;2001-07-14;2001-08-25;2001-07-20;118;23;68;Sir Rodney´s Scones;800
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10993;2001-07-14;2001-08-11;2001-07-23;9;114;53;Thüringer Rostbratwurst;200
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10993;2001-07-14;2001-08-11;2001-07-23;9;23;38;Jack´s New England Clam Chowder;734
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10991;2001-07-14;2001-08-11;2001-07-20;39;30;53;Sill;290
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10991;2001-07-14;2001-08-11;2001-07-20;39;29;93;Lakkalikööri;2000
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10991;2001-07-14;2001-08-11;2001-07-20;39;27;23;Outback Lager;2300
The Big Cheese;Liz;Nixon;89 Jefferson Way Suite 2;USA;10992;2001-07-14;2001-08-11;2001-07-16;4;50;5;Mozzarella di Giovanni;576
Eastern Connection;Ann;Devon;35 King George;UK;10987;2001-07-13;2001-08-10;2001-07-19;185;52;9;Ipoh Coffee;2456
Eastern Connection;Ann;Devon;35 King George;UK;10987;2001-07-13;2001-08-10;2001-07-19;185;50;23;Mozzarella di Giovanni;576
Eastern Connection;Ann;Devon;35 King George;UK;10987;2001-07-13;2001-08-10;2001-07-19;185;39;63;Uncle Bob´s Organic Dried Pears;2355
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10989;2001-07-13;2001-08-10;2001-07-15;35;35;43;Grandma´s Boysenberry Spread;489
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10989;2001-07-13;2001-08-10;2001-07-15;35;29;18;Queso Cabrales;780
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10989;2001-07-13;2001-08-10;2001-07-15;35;23;7;Jack´s New England Clam Chowder;734
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10988;2001-07-13;2001-08-10;2001-07-23;61;54;43;Tarte au sucre;300
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10988;2001-07-13;2001-08-10;2001-07-23;61;39;63;Uncle Bob´s Organic Dried Pears;2355
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10985;2001-07-12;2001-08-09;2001-07-15;92;65;11;Carnarvon Tigers;12
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10985;2001-07-12;2001-08-09;2001-07-15;92;41;38;Mascarpone Fabioli;779
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10985;2001-07-12;2001-08-09;2001-07-15;92;29;39;Pavlova;2400
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10986;2001-07-12;2001-08-09;2001-08-03;218;80;18;Sir Rodney´s Marmalade;268
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10986;2001-07-12;2001-08-09;2001-08-03;218;29;33;Queso Cabrales;780
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10986;2001-07-12;2001-08-09;2001-08-03;218;29;13;Lakkalikööri;2000
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10986;2001-07-12;2001-08-09;2001-08-03;218;25;18;Original Frankfurter grüne Soße;944
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10984;2001-07-12;2001-08-09;2001-07-16;211;30;43;Inlagd Sill;443
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10984;2001-07-12;2001-08-09;2001-07-16;211;29;58;Pavlova;2400
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10984;2001-07-12;2001-08-09;2001-07-16;211;19;23;Guaraná Fantástica;2678
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10982;2001-07-09;2001-08-06;2001-07-21;14;52;12;Ipoh Coffee;2456
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10982;2001-07-09;2001-08-06;2001-07-21;14;39;23;Uncle Bob´s Organic Dried Pears;2355
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10980;2001-07-09;2001-08-20;2001-07-30;1;21;43;Rhönbräu Klosterbier;667
Hanari Carnes;Mario;Pontes;Rua do Paço, 67;Brazil;10981;2001-07-09;2001-08-06;2001-07-15;193;226;63;Côte de Blaye;67
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10983;2001-07-09;2001-08-06;2001-07-19;658;31;18;Ravioli Angelo;443
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10983;2001-07-09;2001-08-06;2001-07-19;658;20;87;Bröd;230
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10979;2001-07-08;2001-08-05;2001-07-13;353;50;38;Vegie-spread;780
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10979;2001-07-08;2001-08-05;2001-07-13;353;50;33;Schoggi Schokolade;245
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10979;2001-07-08;2001-08-05;2001-07-13;353;45;23;Queso Manchego La Pastora;245
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10979;2001-07-08;2001-08-05;2001-07-13;353;39;21;Uncle Bob´s Organic Dried Pears;2355
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10979;2001-07-08;2001-08-05;2001-07-13;353;25;27;Gorgonzola Telino;653
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10979;2001-07-08;2001-08-05;2001-07-13;353;19;83;Guaraná Fantástica;2678
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10977;2001-07-08;2001-08-05;2001-07-23;209;57;13;Manjimup Dried Apples;566
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10977;2001-07-08;2001-08-05;2001-07-23;209;50;23;Vegie-spread;780
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10977;2001-07-08;2001-08-05;2001-07-23;209;29;33;Chartreuse verte;36
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10977;2001-07-08;2001-08-05;2001-07-23;209;23;33;Zaanse koeken;8
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10978;2001-07-08;2001-08-05;2001-08-05;33;47;23;Northwoods Cranberry Sauce;8990
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10978;2001-07-08;2001-08-05;2001-08-05;33;31;9;Gula Malacca;995
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10978;2001-07-08;2001-08-05;2001-08-05;33;30;13;Boston Crab Meat;21
Maison Dewey;Catherine;Dewey;Rue Joseph-Bens 532;Belgium;10978;2001-07-08;2001-08-05;2001-08-05;33;23;43;Sir Rodney´s Scones;800
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10975;2001-07-07;2001-08-04;2001-07-09;32;47;19;Northwoods Cranberry Sauce;8990
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10975;2001-07-07;2001-08-04;2001-07-09;32;21;13;Rhönbräu Klosterbier;667
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10976;2001-07-07;2001-08-18;2001-07-16;38;51;23;Rössle Sauerkraut;88
Split Rail Beer & Ale;Art;Braunschweiger;PO Box 555;USA;10974;2001-07-07;2001-07-21;2001-07-16;13;50;13;Vegie-spread;780
Bólido Comidas preparadas;Martín;Sommer;C/ Araquil, 67;Spain;10970;2001-07-06;2001-07-20;2001-08-06;16;21;43;Filo Mix;78
France restauration;Carine;Schmitt;54, rue Royale;France;10971;2001-07-06;2001-08-03;2001-07-15;122;114;17;Thüringer Rostbratwurst;200
La corne d´abondance;Daniel;Tonini;67, avenue de l´Europe;France;10973;2001-07-06;2001-08-03;2001-07-09;15;40;8;Gumbär Gummibärchen;778
La corne d´abondance;Daniel;Tonini;67, avenue de l´Europe;France;10973;2001-07-06;2001-08-03;2001-07-09;15;23;9;Jack´s New England Clam Chowder;734
La corne d´abondance;Daniel;Tonini;67, avenue de l´Europe;France;10973;2001-07-06;2001-08-03;2001-07-09;15;21;13;Rhönbräu Klosterbier;667
La corne d´abondance;Daniel;Tonini;67, avenue de l´Europe;France;10972;2001-07-06;2001-08-03;2001-07-08;0;46;9;Alice Mutton;44
La corne d´abondance;Daniel;Tonini;67, avenue de l´Europe;France;10972;2001-07-06;2001-08-03;2001-07-08;0;17;10;Geitost;789
Comércio Mineiro;Pedro;Afonso;Av dos Lusíadas, 23;Brazil;10969;2001-07-05;2001-08-02;2001-07-12;0;25;12;Spegesild;790
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10968;2001-07-05;2001-08-02;2001-07-14;75;45;33;Queso Manchego La Pastora;245
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10968;2001-07-05;2001-08-02;2001-07-14;75;42;7;Wimmers gute Semmelknödel;888
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10968;2001-07-05;2001-08-02;2001-07-14;75;19;33;Guaraná Fantástica;2678
Toms Spezialitäten;Karin;Josephs;Luisenstr 48;Germany;10967;2001-07-05;2001-08-02;2001-07-15;62;31;43;Maxilaku;489
Toms Spezialitäten;Karin;Josephs;Luisenstr 48;Germany;10967;2001-07-05;2001-08-02;2001-07-15;62;22;15;Teatime Chocolate Biscuits;4000
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10966;2001-07-02;2001-07-30;2001-07-21;27;54;15;Tarte au sucre;300
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10966;2001-07-02;2001-07-30;2001-07-21;27;45;15;Gnocchi di nonna Alice;980
Chop-suey Chinese;Yang;Wang;Hauptstr 29;Switzerland;10966;2001-07-02;2001-07-30;2001-07-21;27;36;11;Gravad lax;800
Old World Delicatessen;Rene;Phillips;2743 Bering St;USA;10965;2001-07-02;2001-07-30;2001-07-12;144;57;19;Manjimup Dried Apples;566
Spécialités du monde;Dominique;Perrier;25, rue Lauriston;France;10964;2001-07-02;2001-07-30;2001-07-06;87;226;8;Côte de Blaye;67
Spécialités du monde;Dominique;Perrier;25, rue Lauriston;France;10964;2001-07-02;2001-07-30;2001-07-06;87;65;9;Carnarvon Tigers;12
Spécialités du monde;Dominique;Perrier;25, rue Lauriston;France;10964;2001-07-02;2001-07-30;2001-07-06;87;44;13;Gudbrandsdalsost;256
Furia Bacalhau e Frutos do Mar;Lino;Rodriguez;Jardim das rosas n 32;Portugal;10963;2001-07-01;2001-07-29;2001-07-08;3;42;5;Camembert Pierrot;55
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10960;2001-07-01;2001-07-15;2001-07-21;2;23;27;Jack´s New England Clam Chowder;734
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10960;2001-07-01;2001-07-15;2001-07-21;2;19;13;Guaraná Fantástica;2678
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10961;2001-07-01;2001-07-29;2001-07-12;104;29;63;Lakkalikööri;2000
Queen Cozinha;Lúcia;Carvalho;Alameda dos Canàrios, 891;Brazil;10961;2001-07-01;2001-07-29;2001-07-12;104;21;9;Filo Mix;78
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10962;2001-07-01;2001-07-29;2001-07-05;276;44;12;Gudbrandsdalsost;256
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10962;2001-07-01;2001-07-29;2001-07-05;276;41;23;Perth Pasties;500
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10962;2001-07-01;2001-07-29;2001-07-05;276;39;48;Uncle Bob´s Organic Dried Pears;2355
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10962;2001-07-01;2001-07-29;2001-07-05;276;29;47;Lakkalikööri;2000
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10962;2001-07-01;2001-07-29;2001-07-05;276;20;80;Bröd;230
Gourmet Lanchonetes;André;Fonseca;Av Brasil, 442;Brazil;10959;2001-06-30;2001-08-11;2001-07-05;5;21;23;Rhönbräu Klosterbier;667
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10957;2001-06-30;2001-07-28;2001-07-09;105;42;11;Wimmers gute Semmelknödel;888
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10957;2001-06-30;2001-07-28;2001-07-09;105;36;33;Nord-Ost Matjeshering;662
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10957;2001-06-30;2001-07-28;2001-07-09;105;29;43;Steeleye Stout;3400
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10958;2001-06-30;2001-07-28;2001-07-09;50;50;8;Mozzarella di Giovanni;576
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10958;2001-06-30;2001-07-28;2001-07-09;50;39;9;Uncle Bob´s Organic Dried Pears;2355
Océano Atlántico Ltda;Yvonne;Moncada;Ing Gustavo Moncada 8585 Piso 20-A;Argentina;10958;2001-06-30;2001-07-28;2001-07-09;50;32;23;Chef Anton´s Gumbo Mix;1123
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10956;2001-06-29;2001-08-10;2001-07-02;45;57;11;Manjimup Dried Apples;566
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10956;2001-06-29;2001-08-10;2001-07-02;45;23;17;Zaanse koeken;8
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10956;2001-06-29;2001-08-10;2001-07-02;45;23;15;Sir Rodney´s Scones;800
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10955;2001-06-29;2001-07-27;2001-07-02;3;21;15;Rhönbräu Klosterbier;667
LINO-Delicateses;Felipe;Izquierdo;Ave 5 de Mayo Porlamar;Venezuela;10954;2001-06-29;2001-08-10;2001-07-02;28;42;27;Camembert Pierrot;55
LINO-Delicateses;Felipe;Izquierdo;Ave 5 de Mayo Porlamar;Venezuela;10954;2001-06-29;2001-08-10;2001-07-02;28;29;31;Pavlova;2400
LINO-Delicateses;Felipe;Izquierdo;Ave 5 de Mayo Porlamar;Venezuela;10954;2001-06-29;2001-08-10;2001-07-02;28;25;28;Gorgonzola Telino;653
LINO-Delicateses;Felipe;Izquierdo;Ave 5 de Mayo Porlamar;Venezuela;10954;2001-06-29;2001-08-10;2001-07-02;28;23;33;Røgede sild;566
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10953;2001-06-28;2001-07-12;2001-07-07;24;80;53;Sir Rodney´s Marmalade;268
Catfood Inv;Thomas;Hardy;120 Hanover Sq;UK;10953;2001-06-28;2001-07-12;2001-07-07;24;25;53;Gorgonzola Telino;653
Magazzini Alimentari Riuniti;Giovanni;Rovelli;Via Ludovico il Moro 22;Italy;10950;2001-06-28;2001-07-26;2001-07-05;3;33;8;Chef Anton´s Cajun Seasoning;1200
Nisses Mataffär;Maria;Anders;Obere Str 57;Sweden;10952;2001-06-28;2001-08-09;2001-07-06;40;51;5;Rössle Sauerkraut;88
Nisses Mataffär;Maria;Anders;Obere Str 57;Sweden;10952;2001-06-28;2001-08-09;2001-07-06;40;35;19;Grandma´s Boysenberry Spread;489
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10951;2001-06-28;2001-08-09;2001-07-20;31;23;9;Jack´s New England Clam Chowder;734
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10951;2001-06-28;2001-08-09;2001-07-20;31;21;53;Rhönbräu Klosterbier;667
Richter Supermarkt;Michael;Holz;Grenzacherweg 237;Switzerland;10951;2001-06-28;2001-08-09;2001-07-20;31;17;18;Geitost;789
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10949;2001-06-25;2001-07-23;2001-06-29;74;54;63;Tarte au sucre;300
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10949;2001-06-25;2001-07-23;2001-06-29;74;46;9;Alice Mutton;44
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10949;2001-06-25;2001-07-23;2001-06-29;74;40;33;Sushi;257
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10949;2001-06-25;2001-07-23;2001-06-29;74;35;15;Grandma´s Boysenberry Spread;489
B´s Beverages;Victoria;Ashworth;Fauntleroy Circus;UK;10947;2001-06-25;2001-07-23;2001-06-28;3;59;7;Raclette Courdavault;766
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;10948;2001-06-25;2001-07-23;2001-07-01;23;57;43;Manjimup Dried Apples;566
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;10948;2001-06-25;2001-07-23;2001-07-01;23;34;7;Pâté chinois;1600
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;10948;2001-06-25;2001-07-23;2001-07-01;23;28;12;Valkoinen suklaa;1600
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10944;2001-06-24;2001-07-08;2001-06-25;53;45;21;Gnocchi di nonna Alice;980
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10944;2001-06-24;2001-07-08;2001-06-25;53;31;21;Gula Malacca;995
Bottom-Dollar Markets;Elizabeth;Lincoln;23 Tsawassen Blvd;Canada;10944;2001-06-24;2001-07-08;2001-06-25;53;29;8;Queso Cabrales;780
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10945;2001-06-24;2001-07-22;2001-06-30;10;25;13;Gorgonzola Telino;653
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10945;2001-06-24;2001-07-22;2001-06-30;10;20;23;Bröd;230
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10946;2001-06-24;2001-07-22;2001-07-01;27;40;28;Sushi;257
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10946;2001-06-24;2001-07-22;2001-07-01;27;25;43;Original Frankfurter grüne Soße;944
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10946;2001-06-24;2001-07-22;2001-07-01;27;19;28;Guaraná Fantástica;2678
B´s Beverages;Victoria;Ashworth;Fauntleroy Circus;UK;10943;2001-06-23;2001-07-21;2001-07-01;2;32;24;Gustaf´s Knäckebröd;869
